hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_stay_nights,total_guests,total_revenue
City Hotel,0,44,2016,April,17,23,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,24,0,0,Transient-Party,85.0,0,0,Check-Out,4/26/2016,3,1,255.0
City Hotel,0,45,2016,April,17,23,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,24,0,0,Transient-Party,95.0,0,1,Check-Out,4/26/2016,3,2,285.0
City Hotel,0,5,2016,April,18,24,2,0,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,152.0,0,1,Check-Out,4/26/2016,2,3,304.0
City Hotel,0,58,2016,April,17,21,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11,0,0,Transient,96.08,0,0,Check-Out,4/26/2016,5,2,480.4
City Hotel,0,148,2016,April,17,23,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,0,Transient,69.33,0,0,Check-Out,4/26/2016,3,2,207.99
City Hotel,0,44,2016,April,17,23,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,24,0,0,Transient-Party,95.0,0,0,Check-Out,4/26/2016,3,2,285.0
City Hotel,0,148,2016,April,17,23,2,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,11,0,0,Transient,61.56,0,0,Check-Out,4/26/2016,3,2,184.68
City Hotel,0,44,2016,April,17,23,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,24,0,0,Transient-Party,95.0,0,0,Check-Out,4/26/2016,3,2,285.0
City Hotel,0,4,2016,April,17,21,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,103.18,0,1,Check-Out,4/26/2016,5,2,515.9000000000001
City Hotel,0,55,2016,April,17,22,2,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,130.05,0,2,Check-Out,4/26/2016,4,3,520.2
City Hotel,0,0,2016,April,17,23,2,1,2,0,0,BB,HUN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,71.0,0,0,Check-Out,4/26/2016,3,2,213.0
City Hotel,0,3,2016,April,17,23,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,24,0,0,Transient-Party,47.5,0,1,Check-Out,4/26/2016,3,2,142.5
City Hotel,0,29,2016,April,18,24,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,85.59,0,1,Check-Out,4/26/2016,2,2,171.18
City Hotel,0,60,2016,April,18,25,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,40,0,Transient-Party,65.0,0,0,Check-Out,4/26/2016,1,1,65.0
City Hotel,0,7,2016,April,17,23,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,109.0,0,1,Check-Out,4/26/2016,3,2,327.0
City Hotel,0,35,2016,April,18,24,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,118.8,0,1,Check-Out,4/26/2016,2,2,237.6
City Hotel,0,5,2016,April,17,21,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,125.0,0,1,Check-Out,4/26/2016,5,2,625.0
City Hotel,0,57,2016,April,17,23,2,1,2,2,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,177.3,0,2,Check-Out,4/26/2016,3,4,531.9000000000001
City Hotel,0,68,2016,April,18,25,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,5,No Deposit,9,0,0,Transient-Party,114.5,0,1,Check-Out,4/26/2016,1,2,114.5
City Hotel,0,1,2016,April,17,23,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9,0,0,Transient,109.0,0,0,Check-Out,4/26/2016,3,2,327.0
City Hotel,0,65,2016,April,18,24,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,118.8,0,1,Check-Out,4/26/2016,2,2,237.6
City Hotel,0,65,2016,April,18,24,2,0,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,137.7,0,2,Check-Out,4/26/2016,2,3,275.4
City Hotel,0,27,2016,April,18,25,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,111.0,0,1,Check-Out,4/26/2016,1,1,111.0
City Hotel,0,27,2016,April,18,25,1,0,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,111.0,0,1,Check-Out,4/26/2016,1,1,111.0
City Hotel,0,68,2016,April,18,24,2,0,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,117.0,0,2,Check-Out,4/26/2016,2,3,234.0
City Hotel,0,2,2016,April,18,25,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,1,Check-Out,4/26/2016,1,2,119.0
City Hotel,0,83,2016,April,17,20,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,80.75,0,0,Check-Out,4/27/2016,7,2,565.25
City Hotel,0,86,2016,April,18,26,0,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,1,Check-Out,4/27/2016,1,2,85.5
City Hotel,0,63,2016,April,17,22,2,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,0,0,Transient,90.06,0,0,Check-Out,4/27/2016,5,3,450.3
City Hotel,0,63,2016,April,17,22,2,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,76.58,0,1,Check-Out,4/27/2016,5,2,382.9
City Hotel,0,62,2016,April,18,24,2,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,137.7,0,2,Check-Out,4/27/2016,3,3,413.1
City Hotel,0,1,2016,April,18,26,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,14,0,0,Transient,205.95,0,1,Check-Out,4/27/2016,1,3,205.95
City Hotel,0,101,2016,April,18,26,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,35,0,0,Transient-Party,98.0,0,0,Check-Out,4/27/2016,1,2,98.0
City Hotel,0,169,2016,April,17,23,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,107.0,0,2,Check-Out,4/27/2016,4,2,428.0
City Hotel,0,101,2016,April,18,26,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,35,0,0,Transient-Party,74.0,0,0,Check-Out,4/27/2016,1,1,74.0
City Hotel,0,101,2016,April,18,26,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,35,0,0,Transient-Party,0.0,0,0,Check-Out,4/27/2016,1,1,0.0
City Hotel,0,101,2016,April,18,26,0,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,35,0,0,Transient-Party,98.0,0,0,Check-Out,4/27/2016,1,2,98.0
City Hotel,0,80,2016,April,18,24,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,0,Transient,75.0,0,0,Check-Out,4/27/2016,3,2,225.0
City Hotel,0,36,2016,April,17,23,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,118.8,0,1,Check-Out,4/27/2016,4,2,475.2
City Hotel,0,90,2016,April,18,25,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,96.3,0,1,Check-Out,4/27/2016,2,2,192.6
City Hotel,0,77,2016,April,18,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,96.3,0,1,Check-Out,4/27/2016,2,2,192.6
City Hotel,0,148,2016,April,17,23,2,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,80.75,0,1,Check-Out,4/27/2016,4,2,323.0
City Hotel,0,79,2016,April,18,25,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,173,0,0,Transient-Party,90.95,0,1,Check-Out,4/27/2016,2,2,181.9
City Hotel,0,58,2016,April,18,24,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,81.08,0,0,Check-Out,4/27/2016,3,2,243.24
City Hotel,0,79,2016,April,18,25,1,1,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,173,0,0,Transient-Party,115.6,0,1,Check-Out,4/27/2016,2,3,231.2
City Hotel,0,144,2016,April,18,24,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,71.0,0,0,Check-Out,4/27/2016,3,2,213.0
City Hotel,0,5,2016,April,16,11,5,11,1,0,0,BB,GRC,Aviation,Corporate,0,0,0,A,A,1,No Deposit,153,0,0,Transient,95.0,0,0,Check-Out,4/27/2016,16,1,1520.0
City Hotel,0,9,2017,April,16,16,2,3,1,0,0,BB,GRC,Aviation,Corporate,1,0,1,A,A,0,No Deposit,0,153,0,Transient,95.0,0,0,Check-Out,4/21/2017,5,1,475.0
City Hotel,0,76,2016,April,18,25,1,1,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,1,Check-Out,4/27/2016,2,2,171.0
City Hotel,0,0,2016,April,18,26,0,1,1,2,0,BB,FRA,Direct,Direct,0,0,0,A,F,3,No Deposit,0,0,0,Transient,144.0,0,2,Check-Out,4/27/2016,1,3,144.0
City Hotel,0,68,2016,April,17,23,2,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,102.85,0,0,Check-Out,4/27/2016,4,2,411.4
City Hotel,0,44,2016,April,17,23,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,117.15,0,1,Check-Out,4/27/2016,4,2,468.6
City Hotel,0,75,2016,April,18,24,2,1,2,0,0,BB,MYS,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,75.0,0,0,Check-Out,4/27/2016,3,2,225.0
City Hotel,0,6,2016,April,17,22,2,3,1,2,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,7,0,0,Transient,104.92,0,1,Check-Out,4/27/2016,5,3,524.6
City Hotel,0,6,2016,April,17,22,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,7,0,0,Transient,91.44,0,1,Check-Out,4/27/2016,5,2,457.2
City Hotel,0,72,2016,April,17,23,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,95.2,0,1,Check-Out,4/27/2016,4,2,380.8
City Hotel,0,77,2016,April,18,25,1,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,4,No Deposit,9,0,0,Transient-Party,112.5,0,2,Check-Out,4/27/2016,2,3,225.0
City Hotel,0,77,2016,April,18,25,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9,0,0,Transient-Party,109.8,0,1,Check-Out,4/27/2016,2,2,219.6
City Hotel,0,69,2016,April,17,23,2,2,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,110.5,0,1,Check-Out,4/27/2016,4,3,442.0
City Hotel,0,69,2016,April,17,23,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,0,Transient-Party,107.95,0,0,Check-Out,4/27/2016,4,2,431.8
City Hotel,0,0,2016,April,18,26,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,119.0,0,0,Check-Out,4/27/2016,1,2,119.0
City Hotel,0,11,2016,April,17,23,2,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,0,0,Transient,141.5,0,2,Check-Out,4/27/2016,4,3,566.0
City Hotel,0,71,2016,April,18,24,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,112.8,0,0,Check-Out,4/27/2016,3,2,338.4
City Hotel,0,71,2016,April,18,24,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,112.8,0,0,Check-Out,4/27/2016,3,2,338.4
City Hotel,0,169,2016,April,17,23,2,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,118.25,1,2,Check-Out,4/27/2016,4,2,473.0
City Hotel,0,71,2016,April,18,24,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,88.5,0,0,Check-Out,4/27/2016,3,2,265.5
City Hotel,0,63,2016,April,17,22,2,3,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,0,0,Transient,73.3,0,0,Check-Out,4/27/2016,5,1,366.5
City Hotel,0,64,2016,April,18,25,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.3,0,1,Check-Out,4/27/2016,2,2,210.6
City Hotel,0,90,2016,April,17,23,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9,0,0,Transient,129.02,1,1,Check-Out,4/28/2016,5,2,645.1
City Hotel,0,71,2016,April,17,23,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,84.15,0,0,Check-Out,4/28/2016,5,2,420.75
City Hotel,0,8,2016,April,18,26,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,1,Check-Out,4/28/2016,2,2,238.0
City Hotel,0,9,2016,May,21,18,0,1,1,0,0,SC,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,8,0,0,Transient,124.0,0,1,Check-Out,5/19/2016,1,1,124.0
City Hotel,0,68,2016,April,18,26,0,2,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,118.8,0,1,Check-Out,4/28/2016,2,1,237.6
City Hotel,0,9,2016,April,18,27,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,1,Check-Out,4/28/2016,1,2,119.0
City Hotel,0,13,2016,April,18,26,0,2,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,104.0,0,0,Check-Out,4/28/2016,2,1,208.0
City Hotel,0,36,2016,April,17,23,2,3,2,0,0,BB,TUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.48,0,1,Check-Out,4/28/2016,5,2,527.4
City Hotel,0,3,2016,April,18,25,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,131.0,0,1,Check-Out,4/28/2016,3,2,393.0
City Hotel,0,23,2016,April,18,27,0,1,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,115.0,1,1,Check-Out,4/28/2016,1,2,115.0
City Hotel,0,83,2016,April,18,25,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,96.3,0,1,Check-Out,4/28/2016,3,2,288.9
City Hotel,0,88,2016,April,18,30,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,9,0,0,Transient-Party,126.9,0,1,Check-Out,5/1/2016,1,2,126.9
City Hotel,0,68,2016,April,18,26,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,118.8,0,1,Check-Out,4/28/2016,2,2,237.6
City Hotel,0,39,2016,April,17,21,2,5,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,117.98,0,1,Check-Out,4/28/2016,7,2,825.86
City Hotel,0,15,2016,April,18,26,0,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,0,0,Transient,152.0,0,2,Check-Out,4/28/2016,2,3,304.0
City Hotel,0,63,2016,April,18,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.6,0,1,Check-Out,4/28/2016,3,2,316.79999999999995
City Hotel,0,20,2016,April,18,24,2,2,2,0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,120.5,1,0,Check-Out,4/28/2016,4,2,482.0
City Hotel,0,84,2016,April,18,25,1,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.9,0,2,Check-Out,4/28/2016,3,1,272.70000000000005
City Hotel,0,133,2016,April,18,25,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,0,Transient,80.75,0,1,Check-Out,4/28/2016,3,2,242.25
City Hotel,0,2,2016,April,18,26,0,2,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,G,1,No Deposit,0,0,0,Transient,129.0,0,0,Check-Out,4/28/2016,2,2,258.0
City Hotel,0,5,2016,April,18,24,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,123.5,0,0,Check-Out,4/28/2016,4,2,494.0
City Hotel,0,81,2016,April,18,24,2,2,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,0,Transient-Party,111.78,0,1,Check-Out,4/28/2016,4,2,447.12
City Hotel,0,209,2016,April,18,25,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,81.77,0,1,Check-Out,4/28/2016,3,2,245.31
City Hotel,0,71,2016,April,18,24,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,93.08,0,1,Check-Out,4/28/2016,4,2,372.32
City Hotel,0,100,2016,April,18,25,1,2,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,0,0,Transient,80.1,0,0,Check-Out,4/28/2016,3,1,240.3
City Hotel,0,16,2016,April,18,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,0,0,Transient,136.0,0,1,Check-Out,4/28/2016,3,2,408.0
City Hotel,0,100,2016,April,18,25,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,0,0,Transient,81.2,0,0,Check-Out,4/28/2016,3,2,243.6
City Hotel,0,32,2016,April,18,27,0,1,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9,0,0,Transient,165.15,0,0,Check-Out,4/28/2016,1,3,165.15
City Hotel,0,97,2016,April,18,25,1,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,85.5,0,0,Check-Out,4/28/2016,3,2,256.5
City Hotel,0,97,2016,April,18,25,1,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,85.5,0,0,Check-Out,4/28/2016,3,2,256.5
City Hotel,0,63,2016,April,18,26,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,0,0,Transient-Party,94.95,0,2,Check-Out,4/28/2016,2,2,189.9
City Hotel,0,86,2016,April,18,27,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,85.5,0,1,Check-Out,4/28/2016,1,1,85.5
City Hotel,0,104,2016,April,18,26,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,96.3,0,2,Check-Out,4/28/2016,2,2,192.6
City Hotel,0,86,2016,April,18,27,0,1,1,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,85.5,0,1,Check-Out,4/28/2016,1,1,85.5
City Hotel,0,2,2016,April,18,27,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,131.0,0,1,Check-Out,4/28/2016,1,2,131.0
City Hotel,0,73,2016,April,18,26,0,2,2,0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,74.15,0,1,Check-Out,4/28/2016,2,2,148.3
City Hotel,0,10,2016,April,18,25,1,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,157.0,0,3,Check-Out,4/28/2016,3,3,471.0
City Hotel,0,0,2016,April,18,27,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,121.0,0,0,Check-Out,4/28/2016,1,1,121.0
City Hotel,0,5,2016,April,18,27,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,121.0,0,0,Check-Out,4/28/2016,1,1,121.0
City Hotel,0,83,2016,April,18,25,1,2,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.3,1,2,Check-Out,4/28/2016,3,2,315.9
City Hotel,0,48,2016,April,18,25,1,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,121.8,0,2,Check-Out,4/28/2016,3,3,365.4
City Hotel,0,40,2016,April,17,21,2,5,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,0,Transient,135.64,0,1,Check-Out,4/28/2016,7,3,949.48
City Hotel,0,67,2016,April,18,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,99.45,0,1,Check-Out,4/28/2016,4,2,397.8
City Hotel,0,67,2016,April,18,24,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,99.45,0,1,Check-Out,4/28/2016,4,2,397.8
City Hotel,0,208,2016,April,17,23,2,3,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,0,0,Group,90.0,0,1,Check-Out,4/28/2016,5,3,450.0
City Hotel,0,62,2016,April,18,25,1,2,2,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,94.8,0,0,Check-Out,4/28/2016,3,2,284.4
City Hotel,0,40,2016,April,18,27,0,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,0,0,Transient,72.0,0,0,Check-Out,4/28/2016,1,1,72.0
City Hotel,0,74,2016,April,18,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,1,Check-Out,4/28/2016,3,2,256.5
City Hotel,0,0,2016,April,18,27,0,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,121.0,0,0,Check-Out,4/28/2016,1,1,121.0
City Hotel,0,61,2016,April,18,24,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,99.66,0,1,Check-Out,4/28/2016,4,2,398.64
City Hotel,0,63,2016,April,18,26,0,2,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,0,0,Transient-Party,109.35,0,2,Check-Out,4/28/2016,2,1,218.7
City Hotel,0,1,2016,April,17,23,2,3,1,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,1,Check-Out,4/28/2016,5,1,595.0
City Hotel,0,0,2016,April,18,28,0,0,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,D,B,0,No Deposit,7,0,0,Transient,0.0,0,1,Check-Out,4/28/2016,0,2,0.0
City Hotel,0,75,2016,April,18,25,1,3,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,103.7,0,1,Check-Out,4/29/2016,4,2,414.8
City Hotel,0,75,2016,April,18,25,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,0,0,Transient,75.0,0,0,Check-Out,4/29/2016,4,2,300.0
City Hotel,0,9,2016,April,18,27,0,2,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,91,0,Transient,95.0,0,0,Check-Out,4/29/2016,2,1,190.0
City Hotel,0,60,2016,April,18,25,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.48,0,0,Check-Out,4/29/2016,4,3,521.92
City Hotel,0,3,2016,April,18,28,0,1,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,128.0,1,0,Check-Out,4/29/2016,1,1,128.0
City Hotel,0,3,2016,April,18,28,0,1,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,119.0,0,0,Check-Out,4/29/2016,1,1,119.0
City Hotel,0,90,2016,April,18,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,70.03,0,1,Check-Out,4/29/2016,5,2,350.15
City Hotel,0,81,2016,April,18,25,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,103.7,0,1,Check-Out,4/29/2016,4,2,414.8
City Hotel,0,2,2016,April,18,27,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,146.0,0,1,Check-Out,4/29/2016,2,2,292.0
City Hotel,0,99,2016,April,18,25,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.95,0,1,Check-Out,4/29/2016,4,2,363.8
